"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	16353	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	17512	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	17849	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	18483	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	19664	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	20924	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	22181	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	23259	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	23922	Suppressed
	"58 years"	"58"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	24420	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	43074	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	46622	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	50701	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	55726	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	58752	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	69822	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	76002	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	81853	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	91327	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	86910	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	87314	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	95156	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	100728	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	108933	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	111061	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	113458	Suppressed
	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	116018	Suppressed
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	15	139397	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	12	153197	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	12	152134	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	10	160275	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	159833	Suppressed
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	20	192972	10.4
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	14	202305	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	22	214323	10.3
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	14	232809	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	13	232580	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	15	233393	Unreliable
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	26	243230	10.7
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	21	257079	8.2
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	33	270155	12.2
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	28	275920	10.1
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	42	286037	14.7
	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	30	285163	10.5
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	43	1117468	3.8
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	36	1280730	2.8
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	50	1220552	4.1
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	51	1218269	4.2
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	61	1214661	5.0
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	74	1639209	4.5
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	54	1533321	3.5
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	70	1527384	4.6
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	60	1563107	3.8
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	69	1573396	4.4
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	63	1607255	3.9
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	73	1653890	4.4
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	84	1696835	5.0
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	81	1740856	4.7
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	82	1739322	4.7
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	83	1790605	4.6
	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	106	1792149	5.9
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	9238	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	10214	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	10388	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	10938	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	11407	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	14842	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	14649	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	15186	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	16510	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	16726	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	16982	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	18416	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	19291	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	20734	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	21344	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	22495	Suppressed
	"58 years"	"58"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	22497	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	38169	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	41496	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	44436	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	47827	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	50162	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	58480	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	62989	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	67223	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	74612	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	70561	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	71497	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	78940	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	83067	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	89913	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	92865	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	95703	Suppressed
	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	12	98372	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	112209	Suppressed
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	13	124916	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	16	125876	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	15	132418	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	14	132305	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	15	161779	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	25	170197	14.7
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	21	179511	11.7
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	20	197576	10.1
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	26	195156	13.3
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	18	194680	Unreliable
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	25	204236	12.2
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	21	216236	9.7
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	28	230582	12.1
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	27	234402	11.5
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	26	243093	10.7
	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	31	245278	12.6
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	42	1055047	4.0
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	52	1214117	4.3
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	62	1158273	5.4
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	63	1164046	5.4
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	70	1160386	6.0
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	97	1571503	6.2
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	102	1468384	6.9
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	99	1461312	6.8
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	94	1501238	6.3
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	111	1501246	7.4
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	131	1537631	8.5
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	124	1576348	7.9
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	116	1617012	7.2
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	118	1668943	7.1
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	143	1665230	8.6
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	141	1716855	8.2
	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	148	1720245	8.6
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	9087	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	9799	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	10917	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	11147	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	11813	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	12023	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	15348	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	15618	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	16293	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	17476	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	17758	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	10	18489	Unreliable
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	19525	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	20773	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	22102	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	23107	Suppressed
	"59 years"	"59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	23757	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	41492	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	45261	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	47375	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	51407	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	56344	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	59431	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	70483	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	76548	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	82350	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	91690	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	88832	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	90511	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	96265	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	101710	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	110747	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	112547	Suppressed
	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	112441	Suppressed
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	134114	Suppressed
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	12	139892	Unreliable
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	18	152148	Unreliable
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	18	151130	Unreliable
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	17	159123	Unreliable
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	19	158733	Unreliable
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	21	191554	11.0
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	25	200686	12.5
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	21	212598	9.9
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	24	230852	10.4
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	28	229215	12.2
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	21	231612	9.1
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	25	241333	10.4
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	25	255269	9.8
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	28	268361	10.4
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	25	274082	9.1
	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	29	283545	10.2
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	34	1045256	3.3
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	37	1130137	3.3
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	50	1274837	3.9
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	51	1214405	4.2
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	55	1211900	4.5
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	66	1208056	5.5
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	91	1629859	5.6
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	90	1524124	5.9
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	68	1517821	4.5
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	66	1552821	4.3
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	69	1538527	4.5
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	96	1598831	6.0
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	75	1645554	4.6
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	96	1688525	5.7
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	79	1733004	4.6
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	96	1730919	5.5
	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	95	1779188	5.3
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	8597	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	9207	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	10135	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	10295	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	10818	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	11278	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	14601	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	14393	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	14926	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	16200	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	16396	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	16861	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	18070	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	19062	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	20512	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	21146	Suppressed
	"59 years"	"59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	22166	Suppressed
	"59 years"	"59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	37117	Suppressed
	"59 years"	"59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	39639	Suppressed
	"59 years"	"59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	41865	Suppressed
	"59 years"	"59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	44736	Suppressed
