"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	771	654242	117.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	16	9743	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	10195	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	20	10622	188.3
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	25	11021	226.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	16	11368	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	23	12375	185.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	19	13063	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	25	13828	180.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	23	14438	159.3
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	17	15293	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	19	15371	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	22	15522	141.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	16	16076	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	20	16795	119.1
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	26	17328	150.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	7273	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	7519	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	7778	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	14	8071	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	15	8214	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	19	8572	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	14	8924	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	16	9589	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	19	10199	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	10933	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	26	11555	225.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	23	12607	182.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	16	13049	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	26	13721	189.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	18	14277	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	16	14812	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	15278	Unreliable
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	260	123003	211.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	241	125411	192.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	243	129256	188.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	264	134386	196.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	255	139340	183.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	283	142584	198.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	279	145166	192.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	260	155748	166.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	291	160968	180.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	263	165712	158.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	258	169961	151.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	292	177416	164.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	233	174631	133.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	235	176467	133.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	238	179209	132.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	222	182805	121.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	260	185017	140.5
	"60-64 years "	"60-64"	"Oregon"	"41"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	10	3466	Unreliable
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	222	122133	181.8
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	201	128104	156.9
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	198	134927	146.7
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	208	144270	144.2
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	218	152917	142.6
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	220	160966	136.7
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	212	168114	126.1
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	217	184980	117.3
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	208	195640	106.3
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	222	205972	107.8
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	240	215911	111.2
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	235	229816	102.3
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	224	229907	97.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	204	235040	86.8
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	225	239400	94.0
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	200	242308	82.5
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	195	243450	80.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	84	41011	204.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	96	41550	231.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	86	42307	203.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	97	43754	221.7
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	90	45214	199.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	110	46026	239.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	98	47024	208.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	107	49790	214.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	95	52490	181.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	93	56009	166.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	97	59461	163.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	108	64432	167.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	103	65733	156.7
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	86	67150	128.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	103	69283	148.7
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	87	71364	121.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	100	73078	136.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	685	455737	150.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	709	462108	153.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	701	474106	147.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	692	499170	138.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	719	514275	139.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	803	524826	153.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	743	532126	139.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	796	578775	137.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	10	12906	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	772	598843	128.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	10	13916	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	729	625158	116.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	743	650905	114.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	773	689913	112.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	714	683090	104.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	15	17439	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	678	693608	97.7
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	750	708124	105.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	718	724926	99.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	14	20886	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	666	736008	90.5
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	58	35446	163.6
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	53	36149	146.6
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	67	37400	179.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	61	39892	152.9
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	60	41652	144.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	54	42862	126.0
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	52	44217	117.6
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	84	48274	174.0
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	74	49544	149.4
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	59	51652	114.2
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	75	53500	140.2
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	71	55788	127.3
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	50	54761	91.3
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	61	55624	109.7
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	60	56662	105.9
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	69	58052	118.9
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	63	59310	106.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	55	36669	150.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	65	37764	172.1
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	63	39527	159.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	85	41520	204.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	65	43605	149.1
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	79	45882	172.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	98	48613	201.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	106	52572	201.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	82	56632	144.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	91	60766	149.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	91	64418	141.3
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	96	69669	137.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	100	71302	140.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	97	73638	131.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	81	76020	106.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	96	78146	122.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	79	79886	98.9
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	252	126513	199.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	251	131736	190.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	243	137500	176.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	260	146332	177.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	254	153949	165.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	259	160844	161.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	289	167734	172.3
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	269	183654	146.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	278	193774	143.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	287	201481	142.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	269	208529	129.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	274	217972	125.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	268	213234	125.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	247	213702	115.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	259	217257	119.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	251	222117	113.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	251	227179	110.5
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	35	27025	129.5
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	40	27348	146.3
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	41	27997	146.4
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	21	29337	71.6
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	41	30764	133.3
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	51	31769	160.5
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	57	32734	174.1
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	47	35134	133.8
