"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	175	180344	97.0
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	192	183717	104.5
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	188	189964	99.0
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	179	200219	89.4
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	195	207069	94.2
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	183	212241	86.2
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	186	218641	85.1
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	234	238312	98.2
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	227	248521	91.3
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	223	261744	85.2
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	283	276333	102.4
	"65-69 years"	"65-69"	"Wisconsin"	"55"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	270	292447	92.3
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	26	15638	166.3
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	26	15814	164.4
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	31	16007	193.7
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	20	16486	121.3
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	27	17024	158.6
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	26	17431	149.2
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	26	18015	144.3
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	31	18824	164.7
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	32	19833	161.3
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	25	20864	119.8
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	29	21542	134.6
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	33	22222	148.5
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	35	23687	147.8
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	42	24620	170.6
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	36	26506	135.8
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	42	28265	148.6
	"65-69 years"	"65-69"	"Wyoming"	"56"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	28	29998	93.3
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	44	27517	159.9
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	42	27284	153.9
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	24	27058	88.7
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	38	27020	140.6
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	35	27003	129.6
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	30	27084	110.8
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	29	27692	104.7
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	44	28027	157.0
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	23	28507	80.7
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	37	28387	130.3
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	31	28748	107.8
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	49	29491	166.2
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	35	29950	116.9
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	43	30983	138.8
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	39	32232	121.0
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	47	33431	140.6
	"70-74 years"	"70-74"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	51	34840	146.4
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	321	119692	268.2
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	312	119976	260.1
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	328	119076	275.5
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	352	118373	297.4
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	341	117964	289.1
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	341	119876	284.5
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	333	121546	274.0
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	323	122417	263.9
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	389	125093	311.0
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	370	127988	289.1
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	390	129291	301.6
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	367	132455	277.1
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	416	136728	304.3
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	410	143378	286.0
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	411	148060	277.6
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	468	151418	309.1
	"70-74 years"	"70-74"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	444	153765	288.8
	"70-74 years"	"70-74"	"Alaska"	"02"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	2368	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	7367	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	17	7625	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	15	7742	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	19	7862	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	21	8051	260.8
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	18	8150	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	19	8193	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	20	8427	237.3
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	23	8946	257.1
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	26	9334	278.6
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	29	9746	297.6
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	25	10545	237.1
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	16	11414	Unreliable
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	23	12525	183.6
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	20	13405	149.2
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	21	14158	148.3
	"70-74 years"	"70-74"	"Alaska"	"02"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	26	14838	175.2
	"70-74 years"	"70-74"	"Arizona"	"04"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	5212	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	5719	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	6855	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	24	15085	159.1
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	360	151393	237.8
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	12	15773	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	345	152489	226.2
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	15	16313	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	375	153029	245.1
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	24	16832	142.6
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	338	153458	220.3
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	14	17424	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	309	154564	199.9
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	19	18295	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	368	156954	234.5
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	368	159777	230.3
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	12	20306	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	352	162728	216.3
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	17	21300	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	372	167416	222.2
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	21	22625	92.8
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	359	172844	207.7
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	12	23396	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	396	176558	224.3
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	19	24887	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	399	185821	214.7
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	19	26310	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	411	196356	209.3
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	16	27663	Unreliable
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	440	210462	209.1
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	23	29795	77.2
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	433	222071	195.0
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	26	31763	81.9
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	498	231856	214.8
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	26	33814	76.9
	"70-74 years"	"70-74"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	514	239696	214.4
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	8652	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	10	8466	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	11	8401	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	12	8399	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	8477	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	8835	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	13	8839	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	10	8970	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	9394	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	13	9764	Unreliable
	"70-74 years"	"70-74"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	22	10558	208.4
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	210	83055	252.8
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	209	82363	253.8
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	224	81885	273.6
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	235	81921	286.9
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	208	82317	252.7
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	232	83407	278.2
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	199	85138	233.7
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	210	85745	244.9
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	234	87449	267.6
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	246	88962	276.5
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	262	90113	290.7
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	259	92746	279.3
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	285	96254	296.1
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	300	100368	298.9
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	314	103433	303.6
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	327	105303	310.5
	"70-74 years"	"70-74"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	321	105559	304.1
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	14	4161	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	13	4409	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	19	4451	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	4527	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	4636	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	12	4783	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	14	5137	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	6137	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	11	6531	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	6826	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	6987	Unreliable
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	68	102232	66.5
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	75	106975	70.1
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	70	109838	63.7
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	67	113754	58.9
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	62	117338	52.8
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	57	121175	47.0
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	64	125285	51.1
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	49	130606	37.5
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	65	135418	48.0
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	50	140290	35.6
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	54	145159	37.2
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	61	152629	40.0
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	67	159958	41.9
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	69	166183	41.5
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	61	176970	34.5
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	76	186830	40.7
	"70-74 years"	"70-74"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	58	194410	29.8
	"70-74 years"	"70-74"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	77	46657	165.0
