"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	845	503214	167.9
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2003"	"2003"	814	489459	166.3
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	758	475487	159.4
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	727	464463	156.5
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2006"	"2006"	628	453883	138.4
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2007"	"2007"	679	449704	151.0
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2008"	"2008"	706	452223	156.1
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	675	458429	147.2
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2010"	"2010"	681	460220	148.0
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2011"	"2011"	728	467717	155.6
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	730	482564	151.3
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	752	507475	148.2
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	699	520348	134.3
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	790	533455	148.1
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	777	545969	142.3
	"70-74 years"	"70-74"	"North Carolina"	"37"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	14	3817	Unreliable
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2000"	"2000"	57	39797	143.2
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2001"	"2001"	59	39614	148.9
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2002"	"2002"	62	39644	156.4
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2003"	"2003"	43	40138	107.1
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2004"	"2004"	52	40377	128.8
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2005"	"2005"	66	41180	160.3
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	42	43758	96.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2007"	"2007"	59	44625	132.2
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2008"	"2008"	64	46000	139.1
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2009"	"2009"	63	46979	134.1
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2010"	"2010"	53	47914	110.6
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2011"	"2011"	55	49958	110.1
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2012"	"2012"	69	52134	132.4
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	65	55308	117.5
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2014"	"2014"	90	58222	154.6
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2015"	"2015"	68	61559	110.5
	"70-74 years"	"70-74"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2016"	"2016"	68	64151	106.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2000"	"2000"	562	208126	270.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	474	209019	226.8
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2002"	"2002"	564	208851	270.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2003"	"2003"	544	209010	260.3
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2004"	"2004"	484	208720	231.9
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2005"	"2005"	554	212824	260.3
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	496	219414	226.1
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2007"	"2007"	517	223838	231.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2008"	"2008"	639	229896	278.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2009"	"2009"	549	236858	231.8
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2010"	"2010"	594	240442	247.0
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	615	249841	246.2
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	638	262711	242.9
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2013"	"2013"	650	280873	231.4
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	699	295371	236.7
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	722	307375	234.9
	"70-74 years"	"70-74"	"North Carolina"	"37"	"White"	"2106-3"	"2016"	"2016"	738	316715	233.0
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2000"	"2000"	41	22312	183.8
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2001"	"2001"	40	21808	183.4
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2002"	"2002"	46	21454	214.4
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2003"	"2003"	41	21033	194.9
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2004"	"2004"	33	20557	160.5
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2005"	"2005"	32	20290	157.7
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2006"	"2006"	31	20374	152.2
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2007"	"2007"	33	20279	162.7
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2008"	"2008"	40	20343	196.6
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2009"	"2009"	38	20356	186.7
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2010"	"2010"	30	20201	148.5
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2011"	"2011"	37	20251	182.7
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2012"	"2012"	32	20386	157.0
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2013"	"2013"	44	21105	208.5
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2014"	"2014"	40	21819	183.3
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2015"	"2015"	46	22521	204.3
	"70-74 years"	"70-74"	"North Dakota"	"38"	"White"	"2106-3"	"2016"	"2016"	39	23089	168.9
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2000"	"2000"	57	33873	168.3
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2001"	"2001"	53	33794	156.8
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2002"	"2002"	64	33671	190.1
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2003"	"2003"	53	33839	156.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2004"	"2004"	47	33721	139.4
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2005"	"2005"	57	33813	168.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2006"	"2006"	47	34090	137.9
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2007"	"2007"	58	33975	170.7
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2008"	"2008"	43	33820	127.1
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2009"	"2009"	50	33934	147.3
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2010"	"2010"	58	33977	170.7
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2011"	"2011"	67	34678	193.2
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2012"	"2012"	56	35301	158.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2013"	"2013"	75	36307	206.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2014"	"2014"	59	37466	157.5
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2015"	"2015"	73	38115	191.5
	"70-74 years"	"70-74"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	74	38719	191.1
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	902	351241	256.8
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	864	345619	250.0
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	824	337639	244.0
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	826	328028	251.8
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	781	319401	244.5
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	845	316308	267.1
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	752	315096	238.7
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	765	315639	242.4
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	839	322361	260.3
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	796	330777	240.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	817	332785	245.5
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	861	341095	252.4
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	899	352885	254.8
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	893	368319	242.5
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	892	376907	236.7
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	930	383341	242.6
	"70-74 years"	"70-74"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	910	388158	234.4
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	10	5742	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	13	5899	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	13	6096	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	11	6338	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	16	6576	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	14	6777	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	25	6928	360.9
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	14	7179	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	20	7304	273.8
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	25	7717	324.0
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	21	8050	260.9
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	16	8306	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	24	8683	276.4
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	25	8974	278.6
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	24	9221	260.3
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2003"	"2003"	14	5111	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2004"	"2004"	11	5182	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2009"	"2009"	14	5559	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2011"	"2011"	10	5978	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2012"	"2012"	21	6133	342.4
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2013"	"2013"	12	6405	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2014"	"2014"	12	6659	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2015"	"2015"	12	6946	Unreliable
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	335	102610	326.5
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	311	101862	305.3
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	290	101108	286.8
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	313	100704	310.8
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	289	100907	286.4
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	340	101729	334.2
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	324	103141	314.1
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	330	103302	319.5
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	379	104468	362.8
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	360	105973	339.7
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	408	106806	382.0
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	359	109435	328.0
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	381	113000	337.2
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	386	117905	327.4
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	390	121382	321.3
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	407	123886	328.5
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	371	125487	295.6
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	252	102952	244.8
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	266	102016	260.7
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	267	101063	264.2
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	252	100439	250.9
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	267	100155	266.6
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	250	101145	247.2
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	260	102556	253.5
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	234	104392	224.2
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	255	107541	237.1
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	249	111595	223.1
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	259	114348	226.5
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	248	120957	205.0
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	266	127752	208.2
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	292	137969	211.6
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	269	146134	184.1
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	292	153417	190.3
	"70-74 years"	"70-74"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	327	159814	204.6
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2000"	"2000"	52	32918	158.0
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	54	32730	165.0
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2002"	"2002"	42	32780	128.1
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2003"	"2003"	31	32516	95.3
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	49	32491	150.8
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	52	32361	160.7
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	46	32424	141.9
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	58	32095	180.7
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	50	32096	155.8
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2009"	"2009"	57	31756	179.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2010"	"2010"	61	32191	189.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2011"	"2011"	58	33079	175.3
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	54	33881	159.4
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	46	35402	129.9
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	61	36678	166.3
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	54	37629	143.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	68	38309	177.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	827	452000	183.0
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	829	440361	188.3
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	760	428194	177.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	729	412212	176.9
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	767	397575	192.9
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	682	387967	175.8
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	632	381273	165.8
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	651	377610	172.4
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	712	379368	187.7
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	695	385285	180.4
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	714	386591	184.7
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	715	393941	181.5
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	726	406229	178.7
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	799	428701	186.4
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	773	441174	175.2
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	772	450760	171.3
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	797	457405	174.2
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	71	36199	196.1
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2001"	"2001"	57	35009	162.8
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2002"	"2002"	68	33410	203.5
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2003"	"2003"	48	32076	149.6
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2004"	"2004"	52	30816	168.7
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2005"	"2005"	53	29814	177.8
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2006"	"2006"	61	28912	211.0
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2007"	"2007"	47	28630	164.2
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2008"	"2008"	59	28637	206.0
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2009"	"2009"	61	28904	211.0
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2010"	"2010"	61	29072	209.8
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2011"	"2011"	43	29805	144.3
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2012"	"2012"	45	30915	145.6
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2013"	"2013"	46	33267	138.3
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	58	34680	167.2
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2015"	"2015"	57	36016	158.3
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	55	37242	147.7
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2000"	"2000"	27	26294	102.7
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	35	25953	134.9
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	31	26087	118.8
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	27	26433	102.1
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	25	27053	92.4
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	25	27708	90.2
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	33	29021	113.7
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	36	29505	122.0
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	37	30337	122.0
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	37	30455	121.5
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2010"	"2010"	30	31094	96.5
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	43	32572	132.0
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	58	34030	170.4
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	42	35852	117.1
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	52	37940	137.1
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	70	40070	174.7
	"70-74 years"	"70-74"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	62	42078	147.3
	"70-74 years"	"70-74"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	258	97447	264.8
	"70-74 years"	"70-74"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	238	97891	243.1
	"70-74 years"	"70-74"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	257	98519	260.9
	"70-74 years"	"70-74"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	284	99167	286.4
