"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	65	340648	19.1
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	12	41045	Unreliable
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	49	342019	14.3
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	57	344192	16.6
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	46	345048	13.3
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	12	45224	Unreliable
	"75-79 years"	"75-79"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	65	350195	18.6
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	12	30790	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	17	31473	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	31819	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	24	32226	74.5
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	26	32423	80.2
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	20	32692	61.2
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	29	32768	88.5
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	14	33095	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	20	33861	59.1
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	17	33714	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	18	34280	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	28	36489	76.7
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	19	37074	Unreliable
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	25	37996	65.8
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	28	39198	71.4
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	22	40609	54.2
	"75-79 years"	"75-79"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	31	41916	74.0
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	43	167524	25.7
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	52	168768	30.8
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	48	170471	28.2
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	58	173171	33.5
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	52	173924	29.9
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	54	174910	30.9
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	47	178582	26.3
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	43	179112	24.0
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	56	180098	31.1
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	46	180064	25.5
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	50	182796	27.4
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	55	187148	29.4
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	44	191147	23.0
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	36	196561	18.3
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	53	202992	26.1
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	74	207282	35.7
	"75-79 years"	"75-79"	"North Carolina"	"37"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	85	213840	39.7
	"75-79 years"	"75-79"	"North Dakota"	"38"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	12	18863	Unreliable
	"75-79 years"	"75-79"	"North Dakota"	"38"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	18690	Unreliable
	"75-79 years"	"75-79"	"North Dakota"	"38"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	18359	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	24552	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	17	25533	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	20	26173	76.4
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	26657	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	21	26891	78.1
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	25	27106	92.2
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	18	26762	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	26619	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	25	26630	93.9
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	26469	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	17	26572	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	16	27404	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	21	27293	76.9
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	19	27661	Unreliable
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	25	27987	89.3
	"75-79 years"	"75-79"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	26	28190	92.2
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	107	297403	36.0
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	129	297077	43.4
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	171	296735	57.6
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	145	296734	48.9
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	137	291882	46.9
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	167	288054	58.0
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	126	284544	44.3
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	147	279304	52.6
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	153	271951	56.3
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	110	265907	41.4
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	130	265282	49.0
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	108	263562	41.0
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	121	264756	45.7
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	127	270769	46.9
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	124	277409	44.7
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	157	279826	56.1
	"75-79 years"	"75-79"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	133	285105	46.6
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	4341	Unreliable
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	28	84633	33.1
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	38	84690	44.9
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	47	84366	55.7
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	42	84345	49.8
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	50	83433	59.9
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	41	83584	49.1
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	27	83701	32.3
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	38	83306	45.6
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	39	82832	47.1
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	39	82837	47.1
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	39	83585	46.7
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	32	84124	38.0
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	37	84383	43.8
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	46	85469	53.8
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	21	87294	24.1
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	31	88544	35.0
	"75-79 years"	"75-79"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	31	90342	34.3
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	39	91246	42.7
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	44	90728	48.5
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	35	90610	38.6
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	43	90198	47.7
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	43	89232	48.2
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	42	88490	47.5
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	44	87787	50.1
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	46	86667	53.1
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	34	85860	39.6
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	37	85415	43.3
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	29	85730	33.8
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	40	86654	46.2
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	43	88522	48.6
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	32	91394	35.0
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	38	95581	39.8
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	39	99559	39.2
	"75-79 years"	"75-79"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	55	104261	52.8
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	26073	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	18	25677	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	10	25704	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	25497	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	12	25649	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	13	25366	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	25016	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	25038	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	25325	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	13	26030	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	12	26417	Unreliable
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	98	391523	25.0
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	102	389603	26.2
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	127	387454	32.8
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	150	387248	38.7
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	114	380051	30.0
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	127	373290	34.0
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	110	365853	30.1
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	121	356707	33.9
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	102	343393	29.7
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	102	332175	30.7
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	98	327325	29.9
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	87	320986	27.1
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	111	318214	34.9
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	120	320430	37.4
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	109	325131	33.5
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	109	326544	33.4
	"75-79 years"	"75-79"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	125	331317	37.7
	"75-79 years"	"75-79"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	11	32612	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	21097	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	11	20965	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	16	20809	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	14	20708	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	22	20930	105.1
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	19	21542	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	13	23455	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	13	24007	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	79899	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	20	80319	24.9
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	80273	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	13	81142	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	18	80982	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	26	81556	31.9
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	23	83429	27.6
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	21	84739	24.8
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	16	85997	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	23	87255	26.4
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	24	89281	26.9
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	15	91906	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	19	94549	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	22	97659	22.5
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	20	101755	19.7
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	19	105465	Unreliable
	"75-79 years"	"75-79"	"South Carolina"	"45"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	32	110948	28.8
	"75-79 years"	"75-79"	"South Dakota"	"46"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	12	20959	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	14796	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	14701	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	11	14834	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	14	14700	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	16	14583	Unreliable
	"75-79 years"	"75-79"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	12	14814	Unreliable
