Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value
2004,Kansas,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,359.881837747913
2004,Kansas,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1086.34427758626
2004,Kansas,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,570.757818654945
2004,Kansas,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,755.364381472532
2004,Kentucky,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,906.59218509441
2004,Kentucky,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,217.948876748152
2004,Kentucky,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,339.608597060198
2004,Kentucky,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1052.85624266755
2004,Kentucky,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,562.471214921817
2004,Kentucky,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,902.800640448888
2004,Louisiana,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,950.548344460403
2004,Louisiana,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,341.827793902073
2004,Louisiana,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,462.403229406746
2004,Louisiana,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1147.78724736659
2004,Louisiana,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,346.112899387294
2004,Louisiana,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,897.682975584829
2004,Maine,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,789.421382664779
2004,Maine,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1469.14282870533
2004,Maine,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,473.354377794268
2004,Maine,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,689.556569237984
2004,Maine,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,370.133780635141
2004,Maine,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,789.234680196844
2004,Maryland,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,795.001698512292
2004,Maryland,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,643.280361032351
2004,Maryland,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,380.811003348446
2004,Maryland,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,970.530467553429
2004,Maryland,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,289.707059718758
2004,Maryland,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,766.134235486341
2004,Massachusetts,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,740.832522717717
2004,Massachusetts,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,408.121142260499
2004,Massachusetts,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,357.710106143636
2004,Massachusetts,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,760.162259590638
2004,Massachusetts,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,527.50834117452
2004,Massachusetts,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,750.274931594105
2004,Michigan,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,809.37354976661
2004,Michigan,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1006.5123264427
2004,Michigan,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,396.989912853229
2004,Michigan,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1046.98405143807
2004,Michigan,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,761.747356628312
2004,Michigan,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,779.535191748662
2004,Minnesota,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,681.967517291827
2004,Minnesota,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1155.84132432472
2004,Minnesota,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,502.937924879676
2004,Minnesota,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,819.045557271995
2004,Minnesota,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,404.423027403761
2004,Minnesota,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,676.520947099575
2004,Mississippi,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,960.638117472195
2004,Mississippi,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,599.725936507442
2004,Mississippi,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,539.267273180291
2004,Mississippi,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1102.29869344363
2004,Mississippi,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,262.73968518185
2004,Mississippi,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,910.539855471312
2004,Missouri,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,844.380477996746
2004,Missouri,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,493.502417520696
2004,Missouri,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,459.83794802076
2004,Missouri,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1090.29092452433
2004,Missouri,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,622.972655465026
2004,Missouri,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,825.752611020801
2004,Montana,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,756.341633370938
2004,Montana,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1221.64409801798
2004,Montana,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,467.175479661207
2004,Montana,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,339.809114909901
2004,Montana,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,667.167381016501
2004,Montana,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,739.464822076871
2004,Nebraska,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,728.337702312318
2004,Nebraska,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1054.42182169699
